class,race_id,win_order,name,ts,stamina,sprinting,jockey,run_speed,intel,cooperation,acceleration,course_length
s,3663,3,GREY,158,1011,0,02,4243,100,100,50,1
s,3663,1,JENNY,150,1041,1,03,4281,50,100,50,1
s,3663,2,SEAN,154,1040,0,01,4061,50,100,50,1
s,3663,0,TERRY,167,1009,0,00,4323,100,100,50,1
s,3663,5,TOM,170,1058,0,02,4492,50,100,50,1
s,3664,1,DAN,166,1046,1,00,4264,100,100,50,0
s,3664,4,LIA,160,1056,0,02,4035,100,100,50,0
s,3664,3,RUDY,153,1033,0,01,4144,100,100,50,0
s,3664,0,MARIE,162,1033,1,03,4002,100,100,50,0
s,3664,5,GRAHAM,149,1005,0,00,4356,100,100,50,0
s,3664,2,TOM,166,1050,0,03,4362,50,100,50,0
s,3665,4,GRAHAM,158,1031,0,00,4379,100,100,50,1
s,3665,0,HARVEY,169,1018,0,01,4279,100,100,50,1
s,3665,2,SEAN,156,1004,0,03,4193,50,100,50,1
s,3665,3,TIM,156,1013,0,03,4291,100,100,50,1
s,3665,5,MIKE,167,1038,1,03,4145,100,100,50,1
s,3665,1,GEORGE,159,1004,0,01,4416,100,100,50,1
s,3666,0,PETER,167,1029,0,01,4372,50,100,50,1
s,3666,3,LY,151,1016,0,03,4104,50,100,50,1
s,3666,5,MIKE,161,1012,0,02,4323,100,100,50,1
s,3666,4,RUDY,159,1022,0,02,4395,50,100,50,1
s,3666,2,TOM,158,1033,0,01,4300,100,100,50,1
s,3666,1,GRAHAM,167,1031,0,01,4202,100,100,50,1
s,3667,1,GARY,149,1022,1,00,4114,50,100,50,0
s,3667,0,TIM,167,1017,0,00,4408,50,100,50,0
s,3667,3,EDWARD,159,1040,1,02,4151,100,100,50,0
s,3667,2,ROBER,150,1019,0,00,4115,50,100,50,0
s,3667,4,GRAHAM,160,1034,0,02,4074,50,100,50,0
s,3667,5,NANCY,166,1020,0,02,4149,50,100,50,0
s,3668,3,GRAHAM,148,1007,0,01,4141,50,100,50,0
s,3668,5,TOM,164,1046,0,02,4415,50,100,50,0
s,3668,2,PAULA,159,1041,0,00,4304,100,100,50,0
s,3668,4,JENNY,158,1035,0,02,4358,100,100,50,0
s,3668,0,JOHN,160,1051,0,00,4154,100,100,50,0
s,3668,1,PETER,150,1008,0,00,4306,100,100,50,0
s,3669,2,SAM,150,1006,0,01,4014,50,100,50,0
s,3669,1,GEORGE,156,1056,0,00,4148,100,100,50,0
s,3669,4,JOHN,158,1022,1,02,4318,50,100,50,0
s,3669,3,MARIE,160,1031,0,02,4339,100,100,50,0
s,3669,5,YOUNG,149,1041,0,02,4002,100,100,50,0
s,3669,0,SAMMY,161,1003,0,01,4305,100,100,50,0
s,3670,1,JAMES,149,1010,0,01,4296,50,100,50,1
s,3670,5,YOUNG,160,1009,0,02,4139,50,100,50,1
s,3670,2,GREY,163,1018,0,00,4044,50,100,50,1
s,3670,3,SAM,152,1043,0,02,4353,50,100,50,1
s,3670,4,PETER,155,1023,0,01,4169,50,100,50,1
s,3670,0,SEAN,162,1046,0,01,4328,50,100,50,1
s,3671,1,PETER,156,1054,0,00,4213,50,100,50,1
s,3671,3,EDWARD,147,1028,1,00,4275,100,100,50,1
s,3671,5,ANDY,170,1046,1,02,4044,50,100,50,1
s,3671,0,SANDY,160,1059,0,00,4488,50,100,50,1
s,3671,4,ARL,158,1046,0,02,4057,100,100,50,1
s,3671,2,SAMMY,165,1019,0,00,4273,100,100,50,1
s,3672,5,RICA,147,1018,0,02,4413,50,100,50,0
s,3672,1,JOEL,151,1009,0,01,4154,50,100,50,0
s,3672,4,NANCY,151,1056,0,02,4259,100,100,50,0
s,3672,3,JU,157,1001,0,02,4165,50,100,50,0
s,3672,0,SEAN,149,1047,0,01,4152,100,100,50,0
s,3672,2,RUDY,149,1014,0,00,4131,50,100,50,0
s,3673,0,AIMEE,151,1008,0,03,4192,100,100,50,0
s,3673,2,BLUES,160,1036,0,03,4450,50,100,50,0
s,3673,4,JAMES,160,1037,0,03,4446,50,100,50,0
s,3673,5,SAM,151,1030,0,01,4024,50,100,50,0
s,3673,1,MARIE,161,1059,0,00,4114,50,100,50,0
s,3673,3,DAN,164,1053,1,00,4128,50,100,50,0
s,3674,4,EDWARD,165,1045,0,01,4192,50,100,50,1
s,3674,3,MIKE,148,1027,0,01,4430,50,100,50,1
s,3674,1,JOHN,166,1051,0,03,4422,50,100,50,1
s,3674,0,SAMMY,154,1055,1,00,4495,100,100,50,1
s,3674,5,PAULA,155,1016,0,02,4075,50,100,50,1
s,3674,2,JU,160,1029,0,03,4470,50,100,50,1
s,3675,1,ELEN,167,1011,0,01,4088,50,100,50,1
s,3675,2,TIM,170,1034,0,03,4276,50,100,50,1
s,3675,0,RICA,165,1039,0,03,4389,100,100,50,1
s,3675,4,TOM,153,1057,0,00,4245,100,100,50,1
s,3675,5,RUDY,168,1045,0,02,4313,50,100,50,1
s,3675,3,CLIVE,155,1024,0,00,4307,50,100,50,1
s,3676,4,TERRY,150,1030,0,01,4229,50,100,50,1
s,3676,1,ROBIN,169,1002,0,03,4482,50,100,50,1
s,3676,2,BLUES,164,1035,1,00,4117,100,100,50,1
s,3676,0,PETER,167,1012,0,00,4417,100,100,50,1
s,3676,3,MARIE,148,1030,0,03,4318,100,100,50,1
s,3676,5,LIA,164,1004,0,02,4083,100,100,50,1
s,3677,0,SARA,170,1045,0,00,4472,100,100,50,1
s,3677,1,ELEN,169,1025,0,01,4367,50,100,50,1
s,3677,3,GRAHAM,157,1053,0,03,4206,50,100,50,1
s,3677,5,SEAN,158,1037,0,02,4250,100,100,50,1
s,3677,4,MIKE,158,1036,0,00,4382,50,100,50,1
s,3677,2,KNIGHT,150,1018,0,03,4416,100,100,50,1
s,3678,0,JOHN,161,1044,0,00,4456,50,100,50,1
s,3678,5,CLIVE,147,1005,0,02,4106,100,100,50,1
s,3678,2,AIMEE,156,1049,1,01,4199,100,100,50,1
s,3678,4,JAMES,167,1055,0,02,4353,50,100,50,1
s,3678,1,ARL,170,1007,0,03,4010,50,100,50,1
s,3678,3,JOEL,170,1045,0,03,4110,50,100,50,1
s,3679,5,JAMES,164,1035,0,02,4068,100,100,50,1
s,3679,1,SANDY,170,1013,1,00,4360,100,100,50,1
s,3679,4,ROBIN,162,1005,0,02,4387,50,100,50,1
s,3679,0,DAN,154,1042,0,01,4446,100,100,50,1
s,3679,3,HARVEY,163,1006,1,02,4483,100,100,50,1
s,3679,2,EDWARD,152,1054,0,00,4379,100,100,50,1
s,3680,1,GEORGE,170,1051,0,00,4008,100,100,50,0
s,3680,4,LIA,164,1002,0,02,4212,50,100,50,0
s,3680,0,GREY,149,1014,0,00,4460,100,100,50,0
s,3680,2,ANDY,170,1007,0,01,4083,50,100,50,0
s,3680,3,ARL,147,1053,0,00,4458,50,100,50,0
s,3680,5,SARA,149,1022,0,02,4190,50,100,50,0
s,3681,5,JOEL,155,1056,0,01,4071,50,100,50,1
s,3681,2,PAU,159,1000,0,01,4444,100,100,50,1
s,3681,3,LE,153,1003,0,01,4260,100,100,50,1
s,3681,1,MARIE,152,1000,0,03,4329,100,100,50,1
s,3681,4,ROBER,152,1002,0,03,4040,100,100,50,1
s,3681,0,JU,160,1029,0,00,4062,50,100,50,1
s,3682,4,EDWARD,157,1005,0,00,4206,50,100,50,0
s,3682,1,ROBER,165,1039,1,03,4414,50,100,50,0
s,3682,3,SAMMY,162,1014,0,01,4056,100,100,50,0
s,3682,0,PETER,170,1057,0,00,4425,50,100,50,0
s,3682,5,BLUES,151,1025,0,02,4100,100,100,50,0
s,3682,2,SANDY,159,1019,0,00,4465,100,100,50,0
s,3683,4,SEAN,160,1008,0,03,4047,50,100,50,1
s,3683,2,RUDY,161,1055,1,03,4233,50,100,50,1
s,3683,5,JOHN,150,1027,0,03,4492,50,100,50,1
s,3683,1,JENNY,170,1043,1,01,4172,100,100,50,1
s,3683,3,GARY,159,1059,0,03,4478,100,100,50,1
s,3683,0,DARIO,159,1039,0,01,4430,100,100,50,1
s,3684,5,JAMES,156,1006,1,01,4261,50,100,50,1
s,3684,0,PAU,169,1049,1,01,4010,100,100,50,1
s,3684,3,TERRY,152,1054,0,01,4411,50,100,50,1
s,3684,1,LIA,157,1003,0,03,4119,50,100,50,1
s,3684,4,SEAN,155,1060,0,00,4132,100,100,50,1
s,3684,2,TIM,148,1002,0,00,4329,100,100,50,1
s,3685,0,PETER,168,1027,1,00,4392,100,100,50,0
s,3685,2,EDWARD,165,1013,0,00,4361,100,100,50,0
s,3685,4,PAU,168,1024,0,02,4270,100,100,50,0
s,3685,3,RICA,154,1025,1,01,4290,50,100,50,0
s,3685,5,SAMMY,156,1020,0,02,4342,50,100,50,0
s,3685,1,GARY,170,1042,0,03,4245,100,100,50,0
s,3686,4,ANDY,151,1001,0,00,4010,50,100,50,1
s,3686,5,KNIGHT,161,1003,0,02,4223,50,100,50,1
s,3686,0,YOUNG,164,1022,0,03,4488,100,100,50,1
s,3686,1,JU,170,1040,0,01,4273,100,100,50,1
s,3686,3,JENNY,148,1056,0,03,4249,100,100,50,1
s,3686,2,TOM,162,1007,0,03,4286,100,100,50,1
s,3687,4,KNIGHT,147,1005,0,02,4454,50,100,50,1
s,3687,3,TERRY,166,1019,0,02,4462,100,100,50,1
s,3687,1,JAMES,168,1026,1,00,4499,50,100,50,1
s,3687,2,GEORGE,160,1054,0,00,4372,50,100,50,1
s,3687,5,PAULA,153,1060,1,02,4343,50,100,50,1
s,3687,0,JU,160,1059,0,03,4316,50,100,50,1
s,3688,5,LE,154,1049,0,02,4370,50,100,50,1
s,3688,3,JOEL,153,1024,0,03,4330,50,100,50,1
s,3688,2,YOUNG,151,1054,0,03,4232,50,100,50,1
s,3688,4,KNIGHT,168,1009,1,01,4006,50,100,50,1
s,3688,0,TIM,156,1023,0,00,4463,100,100,50,1
s,3688,1,TOM,164,1032,1,03,4261,100,100,50,1
s,3689,4,NANCY,148,1048,0,00,4216,50,100,50,1
s,3689,1,GEORGE,158,1054,0,01,4433,50,100,50,1
s,3689,5,YOUNG,153,1013,0,02,4449,100,100,50,1
s,3689,3,JOEL,154,1025,1,03,4445,50,100,50,1
s,3689,0,GREY,156,1041,0,03,4494,100,100,50,1
s,3689,2,JOHN,155,1006,0,00,4416,100,100,50,1
s,3690,5,EDWARD,159,1018,0,02,4439,100,100,50,1
s,3690,0,SANDY,160,1000,0,01,4220,100,100,50,1
s,3690,1,JOEL,160,1043,0,00,4135,50,100,50,1
s,3690,4,LE,159,1028,1,02,4468,50,100,50,1
s,3690,2,DARIO,157,1025,0,00,4089,50,100,50,1
s,3690,3,SAM,148,1002,0,00,4101,50,100,50,1
s,3691,3,NANCY,148,1032,0,02,4324,100,100,50,1
s,3691,0,RICA,160,1017,0,03,4017,100,100,50,1
s,3691,1,MARIE,156,1005,0,03,4159,100,100,50,1
s,3691,5,JENNY,166,1041,0,02,4062,50,100,50,1
s,3691,4,ARL,152,1013,0,02,4094,100,100,50,1
s,3691,2,DAN,148,1040,1,01,4318,50,100,50,1
s,3692,1,RICA,165,1047,0,01,4431,50,100,50,1
s,3692,0,LE,158,1016,0,01,4460,100,100,50,1
s,3692,5,ANDY,148,1015,1,02,4279,50,100,50,1
s,3692,2,YOUNG,156,1002,0,00,4386,100,100,50,1
s,3692,4,MARIE,166,1037,0,02,4035,100,100,50,1
s,3692,3,GRAHAM,159,1018,0,03,4407,50,100,50,1
s,3693,3,PAU,156,1038,0,03,4168,50,100,50,0
s,3693,2,GRAHAM,164,1049,0,00,4146,50,100,50,0
s,3693,0,EDWARD,152,1016,0,03,4437,100,100,50,0
s,3693,1,SAM,150,1024,0,03,4412,100,100,50,0
s,3693,5,DARIO,148,1021,0,01,4190,50,100,50,0
s,3693,4,PAULA,157,1043,0,03,4134,50,100,50,0
s,3694,0,RICA,165,1029,0,03,4439,100,100,50,1
s,3694,4,SAMMY,147,1059,0,02,4088,100,100,50,1
s,3694,1,LE,154,1032,1,03,4220,100,100,50,1
s,3694,2,TIM,151,1047,0,03,4270,100,100,50,1
s,3694,5,GARY,158,1009,0,02,4124,100,100,50,1
s,3694,3,GRAHAM,162,1023,0,03,4270,50,100,50,1
s,3695,0,ANDY,156,1018,0,00,4415,100,100,50,0
s,3695,4,PETER,162,1016,0,02,4397,100,100,50,0
s,3695,1,TIM,168,1029,0,00,4208,50,100,50,0
s,3695,3,GEORGE,166,1050,0,02,4410,100,100,50,0
s,3695,5,LY,148,1048,0,01,4101,50,100,50,0
s,3695,2,GARY,164,1057,0,01,4296,50,100,50,0
s,3696,1,SEAN,149,1020,0,01,4207,50,100,50,0
s,3696,3,JU,169,1048,0,00,4242,50,100,50,0
s,3696,5,SAMMY,154,1036,0,02,4070,50,100,50,0
s,3696,2,JENNY,151,1008,0,01,4194,50,100,50,0
s,3696,4,MARIE,156,1054,0,02,4065,100,100,50,0
s,3696,0,SANDY,152,1040,0,00,4180,100,100,50,0
s,3697,4,MARIE,167,1012,0,02,4258,100,100,50,0
s,3697,3,RUDY,165,1042,0,00,4157,100,100,50,0
s,3697,5,EDWARD,157,1058,1,02,4426,100,100,50,0
s,3697,1,NANCY,166,1011,0,03,4015,100,100,50,0
s,3697,2,JU,166,1022,1,03,4146,50,100,50,0
s,3697,0,TERRY,168,1044,0,01,4397,50,100,50,0
s,3698,4,MIKE,160,1054,0,03,4088,50,100,50,1
s,3698,2,NANCY,152,1005,0,00,4041,100,100,50,1
s,3698,0,SAMMY,166,1042,0,01,4464,100,100,50,1
s,3698,5,PAULA,149,1022,0,02,4379,100,100,50,1
s,3698,1,TOM,164,1025,0,01,4169,50,100,50,1
s,3698,3,JAMES,147,1025,0,00,4382,100,100,50,1
s,3699,1,SAM,151,1043,0,00,4296,50,100,50,1
s,3699,0,SAMMY,166,1009,0,03,4350,100,100,50,1
s,3699,2,DARIO,156,1052,0,02,4452,50,100,50,1
s,3699,5,YOUNG,163,1039,0,02,4019,100,100,50,1
s,3699,3,LY,154,1004,1,00,4146,50,100,50,1
s,3699,4,GRAHAM,149,1058,0,02,4408,100,100,50,1
s,3700,0,CLIVE,168,1014,0,00,4433,50,100,50,1
s,3700,5,HARVEY,156,1023,0,01,4169,50,100,50,1
s,3700,3,JU,161,1053,0,00,4242,50,100,50,1
s,3700,2,MIKE,157,1005,0,03,4497,50,100,50,1
s,3700,1,JAMES,160,1033,0,00,4265,100,100,50,1
s,3700,4,DARIO,157,1028,0,01,4198,50,100,50,1
s,3701,4,SEAN,155,1045,1,02,4156,50,100,50,1
s,3701,0,ROBIN,158,1030,0,00,4457,50,100,50,1
s,3701,5,NANCY,167,1010,0,02,4196,50,100,50,1
s,3701,1,CLIVE,162,1008,0,01,4252,50,100,50,1
s,3701,2,ROBER,161,1031,0,01,4360,50,100,50,1
s,3701,3,PAU,151,1010,1,02,4384,100,100,50,1
s,3702,1,SEAN,152,1025,0,00,4323,100,100,50,1
s,3702,4,CLIVE,151,1010,0,02,4265,50,100,50,1
s,3702,5,AIMEE,163,1014,0,02,4201,50,100,50,1
s,3702,0,YOUNG,158,1008,0,03,4157,100,100,50,1
s,3702,2,EDWARD,168,1030,1,00,4071,50,100,50,1
s,3702,3,PAU,153,1056,0,00,4014,100,100,50,1
s,3703,0,AIMEE,159,1053,0,03,4479,50,100,50,1
s,3703,3,LIA,169,1059,0,00,4025,50,100,50,1
s,3703,1,MARIE,157,1005,1,01,4264,50,100,50,1
s,3703,4,ANDY,162,1018,0,01,4138,50,100,50,1
s,3703,2,JENNY,155,1048,0,01,4282,100,100,50,1
s,3703,5,EDWARD,160,1051,0,02,4258,100,100,50,1
s,3704,2,ARL,152,1021,0,00,4147,50,100,50,0
s,3704,0,GRAHAM,154,1034,1,00,4258,100,100,50,0
s,3704,3,EDWARD,150,1034,1,00,4400,50,100,50,0
s,3704,1,DARIO,157,1009,1,01,4349,50,100,50,0
s,3704,5,RICA,167,1033,0,02,4138,50,100,50,0
s,3704,4,MIKE,156,1056,0,02,4081,100,100,50,0
s,3705,0,SARA,165,1002,0,01,4425,100,100,50,1
s,3705,5,EDWARD,157,1039,0,02,4206,50,100,50,1
s,3705,1,TOM,163,1025,0,03,4058,50,100,50,1
s,3705,2,ROBIN,153,1055,0,00,4363,50,100,50,1
s,3705,3,SAMMY,148,1039,0,01,4042,100,100,50,1
s,3705,4,JOEL,163,1057,0,02,4192,50,100,50,1
s,3706,0,JU,163,1002,0,03,4322,50,100,50,0
s,3706,3,DARIO,170,1027,0,02,4476,100,100,50,0
s,3706,4,RICA,160,1051,0,02,4155,100,100,50,0
s,3706,5,JAMES,150,1049,0,02,4420,100,100,50,0
s,3706,1,ANDY,165,1054,0,00,4193,100,100,50,0
s,3706,2,HARVEY,150,1011,0,01,4222,100,100,50,0
s,3707,1,SAM,163,1038,0,00,4264,50,100,50,1
s,3707,0,JOHN,160,1048,0,03,4393,50,100,50,1
s,3707,5,JOEL,170,1037,0,02,4191,100,100,50,1
s,3707,3,ROBIN,151,1016,0,01,4215,50,100,50,1
s,3707,2,JU,147,1043,0,00,4339,100,100,50,1
s,3707,4,RICA,164,1026,1,02,4124,100,100,50,1
s,3708,3,ANDY,151,1032,0,01,4418,50,100,50,1
s,3708,0,RICA,164,1056,0,03,4497,50,100,50,1
s,3708,5,SEAN,165,1049,0,02,4123,50,100,50,1
s,3708,2,PAU,156,1035,0,01,4156,100,100,50,1
s,3708,1,ROBER,155,1028,0,03,4136,100,100,50,1
s,3708,4,LIA,155,1049,0,03,4175,50,100,50,1
s,3709,2,PETER,167,1016,0,03,4348,50,100,50,1
s,3709,5,SAM,164,1046,0,02,4338,50,100,50,1
s,3709,3,ARL,149,1023,0,01,4430,50,100,50,1
s,3709,0,DAN,155,1031,0,00,4486,100,100,50,1
s,3709,4,KNIGHT,157,1018,0,01,4170,50,100,50,1
s,3709,1,GREY,148,1045,1,00,4432,50,100,50,1
s,3710,2,RICA,159,1054,0,03,4024,50,100,50,1
s,3710,3,GRAHAM,160,1043,0,00,4233,50,100,50,1
s,3710,4,NANCY,150,1038,0,01,4071,100,100,50,1
s,3710,0,SAM,168,1023,1,01,4392,50,100,50,1
s,3710,5,TERRY,166,1041,1,02,4177,100,100,50,1
s,3710,1,SAMMY,162,1043,0,01,4423,100,100,50,1
s,3711,2,GREY,151,1030,0,02,4439,100,100,50,0
s,3711,3,JENNY,164,1012,0,02,4020,100,100,50,0
s,3711,5,NANCY,162,1016,0,02,4043,100,100,50,0
s,3711,1,LIA,153,1009,0,02,4413,100,100,50,0
s,3711,0,MARIE,160,1012,0,00,4007,50,100,50,0
s,3711,4,CLIVE,156,1050,0,02,4482,50,100,50,0
s,3712,2,SAMMY,160,1030,0,00,4224,100,100,50,1
s,3712,5,RUDY,166,1043,0,02,4284,50,100,50,1
s,3712,3,JU,159,1041,0,00,4161,100,100,50,1
s,3712,1,ELEN,167,1042,0,00,4347,50,100,50,1
s,3712,0,HARVEY,154,1032,0,01,4378,100,100,50,1
s,3712,4,ROBER,158,1019,0,02,4084,50,100,50,1
s,3713,0,SAMMY,149,1051,0,03,4356,50,100,50,1
s,3713,4,RUDY,162,1007,0,02,4135,50,100,50,1
s,3713,1,DARIO,152,1057,0,01,4020,100,100,50,1
s,3713,3,SARA,166,1004,0,02,4250,50,100,50,1
s,3713,2,KNIGHT,156,1053,0,03,4088,100,100,50,1
s,3713,5,JOHN,156,1060,0,01,4000,50,100,50,1
s,3714,5,RICA,152,1037,0,01,4189,100,100,50,0
s,3714,0,JU,170,1047,0,00,4421,100,100,50,0
s,3714,4,GREY,150,1050,0,03,4026,100,100,50,0
s,3714,1,EDWARD,160,1030,0,00,4300,50,100,50,0
s,3714,3,CLIVE,160,1003,0,00,4118,50,100,50,0
s,3714,2,MARIE,151,1030,0,01,4036,100,100,50,0
s,3715,0,RUDY,161,1033,1,00,4238,100,100,50,1
s,3715,3,KNIGHT,168,1038,0,02,4331,100,100,50,1
s,3715,5,GARY,160,1043,1,02,4259,50,100,50,1
s,3715,2,RICA,152,1013,0,01,4200,50,100,50,1
s,3715,1,TERRY,159,1039,0,03,4227,100,100,50,1
s,3715,4,LIA,165,1048,0,02,4173,100,100,50,1
s,3716,3,SAMMY,149,1027,0,01,4392,100,100,50,0
s,3716,1,JOHN,148,1033,0,01,4435,50,100,50,0
s,3716,5,TOM,156,1055,0,02,4190,100,100,50,0
s,3716,0,TERRY,157,1046,0,01,4142,100,100,50,0
s,3716,4,AIMEE,166,1024,0,02,4292,50,100,50,0
s,3716,2,MIKE,156,1010,0,03,4223,100,100,50,0
s,3717,4,GEORGE,152,1021,0,01,4218,50,100,50,0
s,3717,3,JOHN,149,1042,1,03,4431,100,100,50,0
s,3717,5,JAMES,147,1012,0,02,4291,50,100,50,0
s,3717,2,LE,166,1022,0,00,4312,100,100,50,0
s,3717,0,PETER,167,1025,0,03,4197,100,100,50,0
s,3717,1,MIKE,157,1028,0,03,4221,50,100,50,0
s,3718,2,MARIE,149,1006,0,01,4039,50,100,50,0
s,3718,0,FOX,156,1033,0,03,4228,100,100,50,0
s,3718,1,GRAHAM,150,1032,0,00,4193,100,100,50,0
s,3718,3,AIMEE,156,1054,1,00,4175,50,100,50,0
s,3718,5,LY,162,1004,0,02,4425,50,100,50,0
s,3718,4,SAMMY,148,1056,0,02,4346,50,100,50,0
s,3719,3,ROBIN,148,1013,0,03,4290,50,100,50,0
s,3719,2,RICA,166,1040,0,03,4073,100,100,50,0
s,3719,1,TIM,166,1001,0,01,4072,100,100,50,0
s,3719,4,ARL,170,1055,0,02,4455,50,100,50,0
s,3719,0,CLIVE,163,1043,1,03,4123,100,100,50,0
s,3719,5,GREY,160,1004,0,02,4335,50,100,50,0
s,3720,3,ROBER,161,1039,0,03,4074,50,100,50,1
s,3720,1,ARL,153,1030,0,01,4145,100,100,50,1
s,3720,0,ELEN,166,1047,1,00,4328,100,100,50,1
s,3720,4,TIM,162,1036,1,02,4083,50,100,50,1
s,3720,5,KNIGHT,154,1031,0,02,4349,100,100,50,1
s,3720,2,SARA,170,1027,0,01,4012,50,100,50,1
s,3721,4,DARIO,149,1005,0,02,4252,100,100,50,1
s,3721,2,TIM,165,1008,0,01,4232,50,100,50,1
s,3721,0,HARVEY,166,1041,0,03,4100,100,100,50,1
s,3721,3,RUDY,150,1019,1,00,4296,50,100,50,1
s,3721,5,JU,167,1040,0,02,4001,100,100,50,1
s,3721,1,BLUES,154,1031,0,00,4429,100,100,50,1
s,3722,0,HARVEY,161,1023,0,01,4414,100,100,50,0
s,3722,1,SAM,156,1039,0,03,4230,100,100,50,0
s,3722,2,JENNY,169,1039,0,01,4037,50,100,50,0
s,3722,3,KNIGHT,149,1052,0,01,4432,50,100,50,0
s,3722,5,TERRY,149,1003,0,02,4181,50,100,50,0
s,3722,4,TOM,163,1047,0,02,4147,100,100,50,0
s,3723,5,ARL,158,1059,0,02,4488,50,100,50,0
s,3723,0,DARIO,167,1037,0,01,4473,100,100,50,0
s,3723,4,JU,154,1017,0,01,4104,100,100,50,0
s,3723,3,JOHN,149,1015,0,03,4218,50,100,50,0
s,3723,1,PETER,160,1009,1,01,4204,100,100,50,0
s,3723,2,SANDY,155,1026,0,01,4305,50,100,50,0
s,3724,5,TOM,150,1024,0,02,4372,50,100,50,0
s,3724,4,MARIE,156,1050,0,02,4486,50,100,50,0
s,3724,1,GRAHAM,156,1025,0,00,4061,50,100,50,0
s,3724,0,SEAN,165,1001,0,03,4355,100,100,50,0
s,3724,2,SARA,169,1053,0,01,4053,50,100,50,0
s,3724,3,ROBER,163,1025,0,02,4459,50,100,50,0
s,3725,0,JENNY,162,1029,1,00,4488,100,100,50,0
s,3725,2,SANDY,158,1053,0,00,4386,100,100,50,0
s,3725,3,GREY,156,1021,1,01,4240,50,100,50,0
s,3725,4,FOX,159,1032,0,01,4183,100,100,50,0
s,3725,1,SEAN,168,1059,0,03,4255,50,100,50,0
s,3725,5,LY,148,1045,0,02,4438,100,100,50,0
s,3726,5,EDWARD,159,1056,0,02,4363,50,100,50,0
s,3726,0,SEAN,168,1049,0,01,4313,100,100,50,0
s,3726,3,MARIE,150,1003,0,03,4329,50,100,50,0
s,3726,2,ARL,158,1025,0,03,4051,100,100,50,0
s,3726,4,RUDY,151,1018,0,00,4076,100,100,50,0
s,3726,1,DAN,168,1044,0,00,4231,50,100,50,0
s,3727,3,RICA,161,1007,0,03,4183,50,100,50,0
s,3727,4,GEORGE,161,1013,0,03,4186,50,100,50,0
s,3727,5,SAMMY,156,1058,0,03,4100,50,100,50,0
s,3727,0,PAU,148,1006,0,01,4375,100,100,50,0
s,3727,1,ELEN,165,1024,0,01,4159,50,100,50,0
s,3727,2,MARIE,167,1053,0,01,4163,100,100,50,0
s,3728,4,JOHN,150,1029,0,00,4499,50,100,50,0
s,3728,3,DARIO,167,1009,1,03,4440,100,100,50,0
s,3728,0,KNIGHT,168,1026,0,03,4434,100,100,50,0
s,3728,2,GARY,164,1012,0,00,4469,50,100,50,0
s,3728,5,AIMEE,160,1027,0,02,4355,50,100,50,0
s,3728,1,ELEN,164,1051,0,01,4375,50,100,50,0
s,3729,2,YOUNG,152,1004,0,01,4095,100,100,50,1
s,3729,3,SEAN,147,1056,1,03,4474,100,100,50,1
s,3729,0,JENNY,158,1021,0,03,4210,50,100,50,1
s,3729,4,GRAHAM,148,1008,1,03,4487,50,100,50,1
s,3729,5,SARA,150,1025,0,03,4320,100,100,50,1
s,3729,1,EDWARD,157,1039,0,00,4474,50,100,50,1
s,3730,4,SARA,149,1052,0,02,4277,100,100,50,0
s,3730,5,HARVEY,159,1043,0,02,4105,50,100,50,0
s,3730,0,RICA,149,1020,0,01,4051,100,100,50,0
s,3730,2,GREY,157,1003,0,03,4201,50,100,50,0
s,3730,1,TOM,164,1010,0,03,4004,100,100,50,0
s,3730,3,GRAHAM,158,1027,0,03,4071,100,100,50,0
s,3731,1,ROBER,166,1024,0,03,4098,100,100,50,0
s,3731,3,TOM,159,1030,0,00,4059,100,100,50,0
s,3731,5,CLIVE,149,1018,0,02,4083,100,100,50,0
s,3731,2,GEORGE,170,1026,0,01,4371,50,100,50,0
s,3731,4,ELEN,164,1021,0,00,4377,100,100,50,0
s,3731,0,JAMES,166,1015,0,03,4389,100,100,50,0
s,3732,4,TOM,149,1017,0,03,4447,100,100,50,1
s,3732,1,JENNY,151,1027,0,00,4383,50,100,50,1
s,3732,5,PAULA,147,1039,0,02,4126,50,100,50,1
s,3732,2,NANCY,164,1021,0,00,4005,50,100,50,1
s,3732,0,PAU,167,1014,0,00,4493,50,100,50,1
s,3732,3,JOHN,168,1008,0,01,4328,50,100,50,1
s,3733,1,PAU,156,1033,0,01,4118,100,100,50,1
s,3733,5,ANDY,169,1016,0,02,4235,100,100,50,1
s,3733,3,JENNY,157,1002,0,00,4199,100,100,50,1
s,3733,0,JAMES,157,1000,0,00,4411,100,100,50,1
s,3733,4,LY,151,1001,0,02,4468,100,100,50,1
s,3733,2,DAN,165,1023,0,03,4139,50,100,50,1
s,3734,4,KNIGHT,156,1035,0,02,4352,100,100,50,0
s,3734,0,ROBIN,166,1021,1,03,4033,100,100,50,0
s,3734,5,SARA,168,1009,0,02,4420,100,100,50,0
s,3734,3,LE,155,1034,0,03,4243,50,100,50,0
s,3734,2,SAMMY,159,1043,0,00,4004,100,100,50,0
s,3734,1,TIM,163,1038,1,00,4379,50,100,50,0
s,3735,4,SEAN,149,1015,0,00,4214,100,100,50,1
s,3735,2,SANDY,148,1051,0,01,4331,100,100,50,1
s,3735,5,CLIVE,165,1035,1,02,4304,50,100,50,1
s,3735,1,YOUNG,163,1009,0,00,4341,50,100,50,1
s,3735,0,JU,161,1002,1,00,4498,100,100,50,1
s,3735,3,PAU,154,1055,0,03,4131,50,100,50,1
